ID,year,month,day,page,kw,count
1960010100209100000 ,1960,1,1,1,"['북한 포격', '북한 피격', '북한 무력', '북한 위협', '북한 공격']",5
1960010100209100000 ,1960,1,1,2,['북한 위협'],1
1960010100209100000 ,1960,1,1,2,"['북한 침범', '북한 교란', '북한 공세']",3
1960010100209200000 ,1960,1,1,1,['북한 억류'],1
1960010300209100000 ,1960,1,3,2,['북한 위협'],1
1960010400209100000 ,1960,1,4,1,"['북한 도발', '북한 포격', '북한 피격', '북한 발사', '북한 피습']",5
1960010400209100000 ,1960,1,4,1,['북한 무력'],1
1960010500209100000 ,1960,1,5,1,"['북한 침투', '북한 전개', '북한 공세']",3
1960010700209100000 ,1960,1,7,1,"['북한 보복', '북한 무력', '북한 군사']",3
1960010700209100000 ,1960,1,7,1,['북한 군사력'],1
1960010900209200000 ,1960,1,9,3,"['북한 대남', '북한 전술', '북한 무장']",3
1960011000209200000 ,1960,1,10,1,['북한 위협'],1
1960011200209100000 ,1960,1,12,1,['북한 억류'],1
1960011200209200000 ,1960,1,12,1,['북한 배치'],1
1960011200209200000 ,1960,1,12,1,['북한 발사'],1
1960011300209100000 ,1960,1,13,1,"['북한 휴전선', '북한 배치']",2
1960011400209100000 ,1960,1,14,1,['북한 배치'],1
1960011500209100000 ,1960,1,15,3,"['북한 공격', '북한 무장']",2
1960011700209200000 ,1960,1,17,1,"['북한 침투', '북한 싸움', '북한 무력', '북한 군사력', '북한 군사', '북한 잠입', '북한 배치', '북한 전개']",8
1960011900209200000 ,1960,1,19,1,"['북한 군사력', '북한 공격', '북한 군사', '북한 재래식', '북한 무장']",5
1960012000209200000 ,1960,1,20,3,"['북한 침투', '북한 첩보 ,공작', '북한 대남', '북한 군사']",4
1960012100209200000 ,1960,1,21,1,['북한 반격'],1
1960012200209200000 ,1960,1,22,3,"['북한 첩보 ,공작', '북한 대남', '북한 휴전선', '북한 군사', '북한 무장', '북한 전개']",6
1960012400209100000 ,1960,1,24,3,"['북한 침투', '북한 대남', '북한 무장']",3
1960012800209200000 ,1960,1,28,1,['북한 미수'],1
1960013000209100000 ,1960,1,30,1,['북한 발사'],1
1960013100209100000 ,1960,1,31,3,"['북한 동원', '북한 납북']",2
1960020500209100000 ,1960,2,5,1,"['북한 침투', '북한 부상', '북한 공격']",3
1960020600209100000 ,1960,2,6,1,['북한 군사력'],1
1960020900209100000 ,1960,2,9,3,"['북한 침투', '북한 교란', '북한 군사']",3
1960021000209200000 ,1960,2,10,3,"['북한 남침', '북한 침투', '북한 대남', '북한 인민군', '북한 배치']",5
1960021400209100000 ,1960,2,14,3,['북한 진압'],1
1960022300209200000 ,1960,2,23,1,['북한 침투'],1
1960022600209100000 ,1960,2,26,1,['북한 군사'],1
1960022800209100000 ,1960,2,28,3,"['북한 침투', '북한 교란', '북한 전개']",3
1960022800209100000 ,1960,2,28,3,"['북한 침투', '북한 공세']",2
1960022800209200000 ,1960,2,28,3,['북한 교란'],1
1960030200209100000 ,1960,3,2,1,['북한 위협'],1
1960030500209100000 ,1960,3,5,1,['북한 위협'],1
1960030700209100000 ,1960,3,7,3,"['북한 교전', '북한 침투', '북한 사격', '북한 심리전', '북한 무장', '북한 대원']",6
1960030800209200000 ,1960,3,8,3,['북한 무장'],1
1960031000209100000 ,1960,3,10,1,"['북한 위협', '북한 전술', '북한 위력', '북한 배치']",4
1960031000209200000 ,1960,3,10,3,"['북한 침투', '북한 대남']",2
1960031700209100000 ,1960,3,17,1,"['북한 납치', '북한 휴전선', '북한 군사']",3
1960031800209100000 ,1960,3,18,1,"['북한 공격', '북한 억류', '북한 전개', '북한 반격']",4
1960031900209200000 ,1960,3,19,1,['북한 건재'],1
1960031900209200000 ,1960,3,19,2,"['북한 위협', '북한 무장']",2
1960031900209200000 ,1960,3,19,3,"['북한 휴전선', '북한 군사']",2
1960032000209100000 ,1960,3,20,1,['북한 군사'],1
1960032100209100000 ,1960,3,21,3,['북한 잠입'],1
1960032300209200000 ,1960,3,23,3,"['북한 교전', '북한 대남', '북한 무장']",3
1960032800209100000 ,1960,3,28,1,['북한 전투'],1
1960033000209100000 ,1960,3,30,3,['북한 억류'],1
1960033100209200000 ,1960,3,31,3,['북한 공세'],1
1960040100209100000 ,1960,4,1,3,['북한 군사'],1
1960040200209100000 ,1960,4,2,3,['북한 침투'],1
1960040200209200000 ,1960,4,2,3,['북한 휴전선'],1
1960040300209200000 ,1960,4,3,1,['북한 동원'],1
1960040700209200000 ,1960,4,7,1,['북한 억류'],1
1960040700209200000 ,1960,4,7,1,['북한 공격'],1
1960040900209100000 ,1960,4,9,3,['북한 억류'],1
1960041000209100000 ,1960,4,10,1,['북한 휴전선'],1
1960041200209100000 ,1960,4,12,3,['북한 공세'],1
1960041400209100000 ,1960,4,14,1,"['북한 싸움', '북한 배치']",2
1960042000209100000 ,1960,4,20,1,"['북한 남침', '북한 교란']",2
1960042000209200000 ,1960,4,20,1,"['북한 남침', '북한 교란', '북한 사격', '북한 무장']",4
1960042100209200000 ,1960,4,21,1,"['북한 전투', '북한 군사']",2
1960042200209100000 ,1960,4,22,2,['북한 위협'],1
1960042200209200000 ,1960,4,22,2,['북한 위협'],1
1960042500209200000 ,1960,4,25,1,"['북한 공격', '북한 무장']",2
1960042800329200000 ,1960,4,28,2,"['북한 남침', '북한 진압']",2
1960042900209100000 ,1960,4,29,2,['북한 남침'],1
1960042900209200000 ,1960,4,29,1,['북한 보복'],1
1960042900209200000 ,1960,4,29,3,['북한 침투'],1
1960043000329100000 ,1960,4,30,3,"['북한 남침', '북한 침투', '북한 전투']",3
1960043000329200000 ,1960,4,30,3,"['북한 교전', '북한 침투', '북한 대남', '북한 휴전선', '북한 잠입', '북한 무장']",6
1960050200209100000 ,1960,5,2,1,['북한 위협'],1
1960050300209200000 ,1960,5,3,1,['북한 공격'],1
1960050300209200000 ,1960,5,3,1,"['북한 침투', '북한 대남', '북한 비무장지대', '북한 군사']",4
1960050300329100000 ,1960,5,3,4,"['북한 공격', '북한 과시']",2
1960050400209200000 ,1960,5,4,1,"['북한 휴전선', '북한 공격']",2
1960050400329100000 ,1960,5,4,1,"['북한 휴전선', '북한 공격']",2
1960050400329100000 ,1960,5,4,3,['북한 전개'],1
1960050400329200000 ,1960,5,4,3,"['북한 교전', '북한 교란', '북한 공격', '북한 전개', '북한 반격']",5
1960050500209100000 ,1960,5,5,3,"['북한 교전', '북한 습격', '북한 교란', '북한 발사', '북한 공격', '북한 반격']",6
1960050500209200000 ,1960,5,5,1,['북한 군사'],1
1960050500329200000 ,1960,5,5,2,"['북한 부상', '북한 위협', '북한 미수']",3
1960050600209200000 ,1960,5,6,1,['북한 전개'],1
1960050700209100000 ,1960,5,7,1,"['북한 전투', '북한 휴전선', '북한 공격', '북한 비무장지대', '북한 배치']",5
1960050700209200000 ,1960,5,7,3,"['북한 교전', '북한 공격', '북한 무장', '북한 공세']",4
1960050800209100000 ,1960,5,8,1,['북한 남침'],1
1960050800209200000 ,1960,5,8,1,['북한 적대'],1
1960050800329200000 ,1960,5,8,1,"['북한 도발', '북한 나포', '북한 억류']",3
1960050900209100000 ,1960,5,9,1,"['북한 도발', '북한 나포', '북한 억류']",3
1960050900329200000 ,1960,5,9,1,['북한 공격'],1
1960050900329200000 ,1960,5,9,2,['북한 공세'],1
1960051000209200000 ,1960,5,10,1,['북한 발사'],1
1960051300329200000 ,1960,5,13,1,"['북한 도발', '북한 위력']",2
1960051300329200000 ,1960,5,13,1,"['북한 침투', '북한 휴전선', '북한 전개']",3
1960051300329200000 ,1960,5,13,2,"['북한 침투', '북한 위협']",2
1960051400209200000 ,1960,5,14,3,['북한 나포'],1
1960051500209200000 ,1960,5,15,1,"['북한 휴전선', '북한 전개']",2
1960051700209100000 ,1960,5,17,1,['북한 전개'],1
1960051700329200000 ,1960,5,17,3,['북한 습격'],1
1960051800209100000 ,1960,5,18,1,['북한 공세'],1
1960051800209200000 ,1960,5,18,1,['북한 보복'],1
1960051800209200000 ,1960,5,18,2,"['북한 습격', '북한 동원']",2
1960051900209100000 ,1960,5,19,1,"['북한 남침', '북한 위협', '북한 휴전선']",3
1960051900209200000 ,1960,5,19,1,"['북한 무력', '북한 위력']",2
1960052100209100000 ,1960,5,21,1,['북한 억류'],1
1960052200209100000 ,1960,5,22,2,"['북한 무력', '북한 위협']",2
1960052600209200000 ,1960,5,26,3,"['북한 교란', '북한 대남', '북한 휴전선', '북한 공세']",4
1960052700209200000 ,1960,5,27,1,"['북한 남침', '북한 침투', '북한 교란', '북한 대남', '북한 잠입', '북한 전개']",6
1960052700329100000 ,1960,5,27,3,"['북한 포격', '북한 미수']",2
1960052800209200000 ,1960,5,28,3,['북한 대원'],1
1960053000329200000 ,1960,5,30,1,['북한 잠입'],1
1960060100209100000 ,1960,6,1,2,"['북한 전투', '북한 동원', '북한 군사력']",3
1960060100209100000 ,1960,6,1,2,"['북한 보복', '북한 위협', '북한 공격', '북한 군사']",4
1960060200209100000 ,1960,6,2,1,['북한 공격'],1
1960060200209200000 ,1960,6,2,1,"['북한 도발', '북한 남침', '북한 전투', '북한 공세']",4
1960060200329100000 ,1960,6,2,3,"['북한 교란', '북한 군사', '북한 잠입']",3
1960060200329200000 ,1960,6,2,2,['북한 공세'],1
1960060300209100000 ,1960,6,3,2,"['북한 침투', '북한 위협', '북한 군사', '북한 전개']",4
1960060300209100000 ,1960,6,3,3,"['북한 침투', '북한 전술', '북한 무장']",3
1960060500329200000 ,1960,6,5,2,['북한 납치'],1
1960060500329200000 ,1960,6,5,3,"['북한 납치', '북한 휴전선']",2
1960061100209200000 ,1960,6,11,3,"['북한 동원', '북한 무장', '북한 기관총']",3
1960061200209100000 ,1960,6,12,1,"['북한 무력', '북한 침범']",2
1960061300209100000 ,1960,6,13,3,"['북한 침투', '북한 첩보 ,공작', '북한 대남', '북한 전술']",4
1960061400209100000 ,1960,6,14,1,['북한 전술'],1
1960061500209100000 ,1960,6,15,3,"['북한 침투', '북한 교란', '북한 전술']",3
1960061600329100000 ,1960,6,16,1,['북한 무장'],1
1960061700209100000 ,1960,6,17,1,['북한 군사'],1
1960061800329200000 ,1960,6,18,2,"['북한 휴전선', '북한 공격', '북한 군사']",3
1960061900209200000 ,1960,6,19,2,['북한 전투'],1
1960062000329100000 ,1960,6,20,4,['북한 전개'],1
1960062100209100000 ,1960,6,21,1,"['북한 남침', '북한 싸움', '북한 군사력']",3
1960062100209200000 ,1960,6,21,1,['북한 공격'],1
1960062100329100000 ,1960,6,21,1,['북한 군사'],1
1960062100329100000 ,1960,6,21,2,"['북한 싸움', '북한 침범', '북한 군사력']",3
1960062200329200000 ,1960,6,22,2,"['북한 남침', '북한 전투', '북한 공격', '북한 군사']",4
1960062300209100000 ,1960,6,23,2,"['북한 남침', '북한 전투', '북한 공격', '북한 군사', '북한 배치']",5
1960062300209200000 ,1960,6,23,3,"['북한 침투', '북한 대남', '북한 공세']",3
1960062300329200000 ,1960,6,23,1,"['북한 무력', '북한 군사']",2
1960062400209100000 ,1960,6,24,1,['북한 군사'],1
1960062400329200000 ,1960,6,24,1,"['북한 남침', '북한 초토화']",2
1960062500209100000 ,1960,6,25,2,"['북한 전투', '북한 군사력', '북한 공격']",3
1960062500209200000 ,1960,6,25,1,['북한 공격'],1
1960062500329100000 ,1960,6,25,1,['북한 반격'],1
1960062500329100000 ,1960,6,25,3,"['북한 침투', '북한 납치', '북한 군사']",3
1960062600209200000 ,1960,6,26,1,['북한 공격'],1
1960062600329100000 ,1960,6,26,1,['북한 공격'],1
1960062600329100000 ,1960,6,26,1,['북한 무장'],1
1960062600329100000 ,1960,6,26,1,"['북한 남침', '북한 싸움', '북한 동원']",3
1960062600329200000 ,1960,6,26,4,"['북한 동원', '북한 휴전선']",2
1960062800329200000 ,1960,6,28,1,"['북한 나포', '북한 군사력']",2
1960070100209200000 ,1960,7,1,1,['북한 나포'],1
1960070100329200000 ,1960,7,1,3,['북한 잠입'],1
1960070200329200000 ,1960,7,2,3,"['북한 침투', '북한 전개']",2
1960070800209100000 ,1960,7,8,1,['북한 나포'],1
1960070800209200000 ,1960,7,8,1,['북한 침범'],1
1960070900209200000 ,1960,7,9,3,"['북한 군사', '북한 공세']",2
1960071300329200000 ,1960,7,13,3,"['북한 전략', '북한 휴전선', '북한 공격', '북한 전개']",4
1960071400329200000 ,1960,7,14,1,"['북한 남침', '북한 잠입']",2
1960071600329100000 ,1960,7,16,1,"['북한 도발', '북한 침투', '북한 적대', '북한 교란']",4
1960071900209200000 ,1960,7,19,4,['북한 휴전선'],1
1960072100329100000 ,1960,7,21,1,['북한 침범'],1
1960072100329200000 ,1960,7,21,1,['북한 전개'],1
1960072200329100000 ,1960,7,22,3,['북한 나포'],1
1960072200329200000 ,1960,7,22,1,['북한 나포'],1
1960072400209200000 ,1960,7,24,1,"['북한 피격', '북한 공격', '북한 군사']",3
1960072400329100000 ,1960,7,24,1,"['북한 싸움', '북한 침범', '북한 휴전선']",3
1960072400329200000 ,1960,7,24,3,"['북한 남침', '북한 전투', '북한 공격']",3
1960072600209100000 ,1960,7,26,1,"['북한 침투', '북한 공격']",2
1960072600329100000 ,1960,7,26,1,['북한 나포'],1
1960072700209200000 ,1960,7,27,3,"['북한 대남', '북한 휴전선']",2
1960072700329200000 ,1960,7,27,1,['북한 전투'],1
1960072800329100000 ,1960,7,28,3,"['북한 적대', '북한 비무장지대', '북한 군사']",3
1960072900209200000 ,1960,7,29,1,['북한 침투'],1
1960072900209200000 ,1960,7,29,1,['북한 도발'],1
1960072900329200000 ,1960,7,29,1,['북한 침투'],1
1960073100209100000 ,1960,7,31,3,"['북한 남침', '북한 격침', '북한 보복', '북한 동원', '북한 발사', '북한 휴전선']",6
1960073100329100000 ,1960,7,31,3,"['북한 교전', '북한 남침', '북한 격침', '북한 보복', '북한 사격', '북한 휴전선']",6
1960080200329100000 ,1960,8,2,1,"['북한 침범', '북한 과시']",2
1960080300329200000 ,1960,8,3,1,"['북한 싸움', '북한 전개']",2
1960080400209200000 ,1960,8,4,1,['북한 억류'],1
1960080400329100000 ,1960,8,4,1,"['북한 피격', '북한 납치', '북한 휴전선', '북한 공격', '북한 군사']",5
1960080400329100000 ,1960,8,4,3,['북한 휴전선'],1
1960080500209100000 ,1960,8,5,1,['북한 휴전선'],1
1960080500329100000 ,1960,8,5,3,"['북한 동원', '북한 사격', '북한 비무장지대']",3
1960080500329200000 ,1960,8,5,3,"['북한 격침', '북한 침범']",2
1960080600209100000 ,1960,8,6,3,"['북한 전투', '북한 싸움']",2
1960080600209200000 ,1960,8,6,3,"['북한 남침', '북한 전투']",2
1960080800209100000 ,1960,8,8,3,['북한 납치'],1
1960081400329100000 ,1960,8,14,1,"['북한 침범', '북한 비무장지대', '북한 군사']",3
1960081400329100000 ,1960,8,14,3,['북한 무력'],1
1960081500329200000 ,1960,8,15,2,"['북한 남침', '북한 싸움', '북한 습격', '북한 납북', '북한 피습']",5
1960081800329100000 ,1960,8,18,3,['북한 위협'],1
1960081900329100000 ,1960,8,19,2,['북한 휴전선'],1
1960082000209100000 ,1960,8,20,3,['북한 보복'],1
1960082100209200000 ,1960,8,21,1,['북한 군사'],1
1960082100329100000 ,1960,8,21,3,"['북한 침투', '북한 무장']",2
1960082300209100000 ,1960,8,23,1,"['북한 납치', '북한 납북']",2
1960082300209200000 ,1960,8,23,3,"['북한 납치', '북한 납북', '북한 휴전선']",3
1960082300329200000 ,1960,8,23,3,['북한 전개'],1
1960082400209200000 ,1960,8,24,3,['북한 납치'],1
1960082400329100000 ,1960,8,24,3,"['북한 납치', '북한 납북']",2
1960082500209100000 ,1960,8,25,1,"['북한 피랍', '북한 교란', '북한 공세']",3
1960082500329200000 ,1960,8,25,3,"['북한 교전', '북한 격침', '북한 휴전선', '북한 공격']",4
1960082600209100000 ,1960,8,26,3,"['북한 교전', '북한 포격', '북한 격침', '북한 휴전선', '북한 공격']",5
1960082600329100000 ,1960,8,26,1,"['북한 싸움', '북한 과시', '북한 전개']",3
1960082600329100000 ,1960,8,26,1,['북한 전개'],1
1960082700329100000 ,1960,8,27,3,['북한 교란'],1
1960082700329200000 ,1960,8,27,1,"['북한 교전', '북한 격침']",2
1960082700329200000 ,1960,8,27,3,['북한 납북'],1
1960082900329200000 ,1960,8,29,2,['북한 부상'],1
1960083000329200000 ,1960,8,30,3,['북한 납치'],1
1960083100209100000 ,1960,8,31,3,['북한 납북'],1
1960090100329100000 ,1960,9,1,2,"['북한 무력', '북한 전개']",2
1960090300209200000 ,1960,9,3,1,"['북한 무력', '북한 동원', '북한 위협', '북한 공격']",4
1960090400329200000 ,1960,9,4,2,"['북한 침범', '북한 위협', '북한 나포', '북한 공세']",4
1960090700209200000 ,1960,9,7,1,"['북한 남침', '북한 침투', '북한 교란', '북한 전술', '북한 휴전선', '북한 무장']",6
1960090700329100000 ,1960,9,7,1,"['북한 침범', '북한 사격', '북한 군사']",3
1960090800329200000 ,1960,9,8,3,"['북한 교전', '북한 남침', '북한 격침']",3
1960090900209100000 ,1960,9,9,3,"['북한 침투', '북한 부상', '북한 격침', '북한 휴전선']",4
1960090900209200000 ,1960,9,9,3,['북한 군사'],1
1960090900329100000 ,1960,9,9,1,"['북한 전개', '북한 공세']",2
1960090900329200000 ,1960,9,9,1,['북한 적대'],1
1960091100209200000 ,1960,9,11,1,['북한 동원'],1
1960091300329200000 ,1960,9,13,4,"['북한 무력', '북한 심리전']",2
1960091500209200000 ,1960,9,15,3,"['북한 침투', '북한 전투', '북한 무장', '북한 전개']",4
1960091600209200000 ,1960,9,16,1,['북한 무력'],1
1960091700209100000 ,1960,9,17,2,"['북한 무력', '북한 과시']",2
1960092000329200000 ,1960,9,20,1,['북한 침투'],1
1960092000329200000 ,1960,9,20,1,"['북한 위협', '북한 전개', '북한 공세']",3
1960092000329200000 ,1960,9,20,3,['북한 인민군'],1
1960092100209100000 ,1960,9,21,1,"['북한 위협', '북한 전개', '북한 공세']",3
1960092100209200000 ,1960,9,21,3,['북한 무력'],1
1960092200329200000 ,1960,9,22,3,['북한 격침'],1
1960092300329100000 ,1960,9,23,1,"['북한 군사력', '북한 배치']",2
1960092500209100000 ,1960,9,25,1,"['북한 동원', '북한 침범', '북한 나포']",3
1960092500209200000 ,1960,9,25,1,['북한 과시'],1
1960092500329200000 ,1960,9,25,1,"['북한 적대', '북한 배치', '북한 공세']",3
1960092700209100000 ,1960,9,27,2,"['북한 발사', '북한 군사', '북한 전개']",3
1960092700329100000 ,1960,9,27,4,"['북한 남침', '북한 전개']",2
1960092800209100000 ,1960,9,28,2,"['북한 위협', '북한 공세']",2
1960092800329200000 ,1960,9,28,1,['북한 전술'],1
1960092900209100000 ,1960,9,29,3,['북한 대남'],1
1960092900329100000 ,1960,9,29,1,['북한 군사'],1
1960092900329100000 ,1960,9,29,4,['북한 전개'],1
1960093000329100000 ,1960,9,30,1,"['북한 침투', '북한 무장']",2
1960100300209100000 ,1960,10,3,1,"['북한 공격', '북한 군사']",2
1960100400209100000 ,1960,10,4,3,"['북한 휴전선', '북한 전개']",2
1960100500209100000 ,1960,10,5,3,"['북한 남침', '북한 납치']",2
1960100500329200000 ,1960,10,5,3,['북한 나포'],1
1960100600209100000 ,1960,10,6,1,"['북한 위협', '북한 교란', '북한 전술', '북한 휴전선', '북한 공세']",5
1960100600329200000 ,1960,10,6,2,"['북한 전술', '북한 전개']",2
1960100600329200000 ,1960,10,6,3,"['북한 휴전선', '북한 비무장지대']",2
1960100700209100000 ,1960,10,7,2,"['북한 전술', '북한 전개']",2
1960100700329100000 ,1960,10,7,1,"['북한 나포', '북한 전략']",2
1960100700329100000 ,1960,10,7,3,"['북한 동원', '북한 교란', '북한 전술', '북한 무장']",4
1960100800209200000 ,1960,10,8,2,"['북한 싸움', '북한 배치']",2
1960101000329200000 ,1960,10,10,2,"['북한 싸움', '북한 적대', '북한 전술', '북한 휴전선', '북한 군사']",5
1960101100209100000 ,1960,10,11,3,"['북한 남침', '북한 전투', '북한 공격', '북한 전개', '북한 반격']",5
1960101300209200000 ,1960,10,13,1,['북한 전개'],1
1960101400329200000 ,1960,10,14,2,['북한 침범'],1
1960101800209100000 ,1960,10,18,2,['북한 군사'],1
1960101800209200000 ,1960,10,18,3,"['북한 전투', '북한 요격', '북한 무장', '북한 배치']",4
1960102000209100000 ,1960,10,20,1,"['북한 보복', '북한 배치', '북한 공세']",3
1960102000209100000 ,1960,10,20,2,"['북한 싸움', '북한 보복']",2
1960102100329100000 ,1960,10,21,1,['북한 억류'],1
1960102200209100000 ,1960,10,22,1,['북한 공격'],1
1960102200209100000 ,1960,10,22,3,"['북한 침투', '북한 대남']",2
1960102200209100000 ,1960,10,22,3,['북한 휴전선'],1
1960102200329100000 ,1960,10,22,1,"['북한 침투', '북한 위협', '북한 대남', '북한 무장']",4
1960102200329200000 ,1960,10,22,1,"['북한 보복', '북한 무력']",2
1960102200329200000 ,1960,10,22,1,['북한 군사'],1
1960102300209100000 ,1960,10,23,2,['북한 군사'],1
1960102300209100000 ,1960,10,23,3,['북한 잠입'],1
1960102300329100000 ,1960,10,23,1,['북한 군사력'],1
1960102300329100000 ,1960,10,23,1,['북한 군사'],1
1960102400209100000 ,1960,10,24,3,"['북한 남침', '북한 공세']",2
1960102500209100000 ,1960,10,25,2,"['북한 인민군', '북한 군사']",2
1960102700209100000 ,1960,10,27,3,"['북한 무력', '북한 동원', '북한 요격', '북한 배치']",4
1960102800329200000 ,1960,10,28,1,['북한 전개'],1
1960102800329200000 ,1960,10,28,1,"['북한 군사력', '북한 공격', '북한 군사']",3
1960102800329200000 ,1960,10,28,3,['북한 군사'],1
1960102900209200000 ,1960,10,29,2,"['북한 침투', '북한 전투', '북한 습격']",3
1960103100209100000 ,1960,10,31,3,['북한 나포'],1
1960103100329200000 ,1960,10,31,3,"['북한 침투', '북한 대남']",2
1960110100209200000 ,1960,11,1,1,['북한 나포'],1
1960110100329100000 ,1960,11,1,1,['북한 나포'],1
1960110100329200000 ,1960,11,1,3,"['북한 침투', '북한 교란', '북한 첩보 ,공작', '북한 전술', '북한 군사']",5
1960110200209100000 ,1960,11,2,1,"['북한 위협', '북한 군사', '북한 전개']",3
1960110200209100000 ,1960,11,2,1,"['북한 싸움', '북한 위협']",2
1960110200209100000 ,1960,11,2,3,"['북한 침투', '북한 교란', '북한 전술', '북한 군사']",4
1960110200209200000 ,1960,11,2,3,"['북한 교란', '북한 전술']",2
1960110200329100000 ,1960,11,2,1,"['북한 침투', '북한 첩보 ,공작', '북한 대남', '북한 군사', '북한 잠입', '북한 전개']",6
1960110200329200000 ,1960,11,2,1,"['북한 침범', '북한 교란', '북한 무장']",3
1960110200329200000 ,1960,11,2,1,"['북한 침투', '북한 과시', '북한 공세']",3
1960110200329200000 ,1960,11,2,3,['북한 교란'],1
1960110300209100000 ,1960,11,3,1,['북한 부상'],1
1960110300209100000 ,1960,11,3,1,"['북한 침투', '북한 무력', '북한 전술']",3
1960110300209200000 ,1960,11,3,1,['북한 동원'],1
1960110300209200000 ,1960,11,3,2,"['북한 침투', '북한 무력', '북한 무장', '북한 배치', '북한 공세']",5
1960110300329100000 ,1960,11,3,1,['북한 화전양면'],1
1960110300329100000 ,1960,11,3,3,"['북한 침투', '북한 교란', '북한 전략', '북한 무장', '북한 공세']",5
1960110300329200000 ,1960,11,3,1,['북한 침투'],1
1960110300329200000 ,1960,11,3,2,['북한 군사'],1
1960110400209200000 ,1960,11,4,1,"['북한 남침', '북한 침투', '북한 무력', '북한 전술', '북한 휴전선', '북한 공격']",6
1960110400209200000 ,1960,11,4,1,['북한 군사'],1
1960110400329200000 ,1960,11,4,2,['북한 군사'],1
1960110500329200000 ,1960,11,5,2,"['북한 대남', '북한 공격', '북한 무장']",3
1960110600329100000 ,1960,11,6,1,"['북한 위협', '북한 전술', '북한 군사력', '북한 군사']",4
1960110600329100000 ,1960,11,6,2,"['북한 남침', '북한 교란', '북한 대남', '북한 군사']",4
1960110600329100000 ,1960,11,6,3,['북한 공세'],1
1960110600329200000 ,1960,11,6,1,['북한 군사'],1
1960110700209100000 ,1960,11,7,1,"['북한 군사', '북한 배치']",2
1960110800329100000 ,1960,11,8,1,['북한 전략'],1
1960111000209100000 ,1960,11,10,3,"['북한 납치', '북한 납북']",2
1960111000209100000 ,1960,11,10,3,['북한 발사'],1
1960111000329100000 ,1960,11,10,4,"['북한 남침', '북한 전개']",2
1960111000329200000 ,1960,11,10,3,"['북한 남침', '북한 침투', '북한 무력']",3
1960111100209100000 ,1960,11,11,3,"['북한 싸움', '북한 공세']",2
1960111100329200000 ,1960,11,11,3,['북한 요격'],1
1960111200209100000 ,1960,11,12,3,"['북한 요격', '북한 무장']",2
1960111200209200000 ,1960,11,12,1,"['북한 교란', '북한 공세']",2
1960111300209100000 ,1960,11,13,3,['북한 공세'],1
1960111300329100000 ,1960,11,13,1,"['북한 군사력', '북한 군사', '북한 전개']",3
1960111400329200000 ,1960,11,14,3,"['북한 전투', '북한 사격', '북한 요격', '북한 무장']",4
1960111600209100000 ,1960,11,16,2,['북한 군사'],1
1960111700329200000 ,1960,11,17,1,"['북한 침투', '북한 과시']",2
1960111800209100000 ,1960,11,18,3,['북한 침투'],1
1960111800209200000 ,1960,11,18,1,['북한 보복'],1
1960111800329200000 ,1960,11,18,3,['북한 배치'],1
1960111900329200000 ,1960,11,19,2,['북한 침투'],1
1960111900329200000 ,1960,11,19,4,"['북한 침투', '북한 침범']",2
1960112200209200000 ,1960,11,22,1,"['북한 반격', '북한 공세']",2
1960112200209200000 ,1960,11,22,1,['북한 교란'],1
1960112200329100000 ,1960,11,22,1,"['북한 전술', '북한 전략', '북한 전개']",3
1960112200329200000 ,1960,11,22,1,"['북한 대남', '북한 재래식']",2
1960112300209100000 ,1960,11,23,1,['북한 배치'],1
1960112400209100000 ,1960,11,24,1,"['북한 위협', '북한 공격']",2
1960112400209100000 ,1960,11,24,2,"['북한 도발', '북한 위협', '북한 공격']",3
1960112400209200000 ,1960,11,24,1,['북한 대남'],1
1960112400329100000 ,1960,11,24,1,['북한 교란'],1
1960112400329100000 ,1960,11,24,1,"['북한 군사', '북한 전개']",2
1960112400329100000 ,1960,11,24,4,['북한 보복'],1
1960112400329200000 ,1960,11,24,1,['북한 전개'],1
1960112500209100000 ,1960,11,25,1,['북한 전개'],1
1960112500209100000 ,1960,11,25,2,"['북한 위협', '북한 전략', '북한 과시', '북한 전개', '북한 공세']",5
1960112500209200000 ,1960,11,25,1,['북한 군사'],1
1960112500329100000 ,1960,11,25,3,['북한 공세'],1
1960112500329200000 ,1960,11,25,1,"['북한 무력', '북한 교란', '북한 군사', '북한 공세', '북한 응징']",5
1960112600329100000 ,1960,11,26,1,['북한 공세'],1
1960112600329200000 ,1960,11,26,1,['북한 공세'],1
1960112600329200000 ,1960,11,26,2,"['북한 군사력', '북한 군사']",2
1960112700209100000 ,1960,11,27,1,['북한 보복'],1
1960112700209100000 ,1960,11,27,2,['북한 공격'],1
1960112700329100000 ,1960,11,27,1,"['북한 남침', '북한 대남', '북한 전술', '북한 억류', '북한 전개', '북한 공세']",6
1960112700329100000 ,1960,11,27,1,['북한 공세'],1
1960112800209100000 ,1960,11,28,1,['북한 공세'],1
1960112900209100000 ,1960,11,29,2,"['북한 위협', '북한 전술', '북한 전략', '북한 공격']",4
1960113000209100000 ,1960,11,30,2,"['북한 대남', '북한 공세']",2
1960113000209200000 ,1960,11,30,1,"['북한 반격', '북한 공세']",2
1960120300209200000 ,1960,12,3,1,"['북한 침투', '북한 전술', '북한 전략', '북한 공격', '북한 무장', '북한 전개', '북한 공세']",7
1960120300209200000 ,1960,12,3,1,"['북한 남침', '북한 공세']",2
1960120300329100000 ,1960,12,3,1,['북한 남침'],1
