id	code	year	hci	rca_core	export_sh	import_sh	rca_dummy
2651	2651	1969	0	.5051792	.014431	.0235013	0
2651	2651	1970	0	.0522743	.0014334	.017874	0
2651	2651	1971	0	.0118832	.0002555	.0164646	0
2651	2651	1972	0	.0033554	.000073	.0153494	0
2652	2652	1965	0	.7153668	.0045379	.0070445	0
2652	2652	1966	0	.4003737	.0021615	.0000462	0
2652	2652	1967	0	0	0	3.01e-07	0
2652	2652	1968	0	0	0	.0000213	0
2652	2652	1969	0	.2792139	.0010108	6.54e-06	0
2652	2652	1970	0	.0880246	.0002928	.0000188	0
2652	2652	1971	0	.0898354	.0002624	1.59e-06	0
2652	2652	1972	0	0	0	8.14e-06	0
2653	2653	1965	0	0	0	.0000265	0
2653	2653	1966	0	0	0	0	0
2653	2653	1967	0	0	0	.0007312	0
2653	2653	1968	0	7.544308	.0140974	0	1
2653	2653	1969	0	8.307672	.0176043	.0036213	1
2653	2653	1970	0	2.790172	.005606	.0024497	1
2653	2653	1971	0	5.30386	.0030523	.0031236	1
2653	2653	1972	0	2.751614	.002983	.0061046	1
2654	2654	1965	0	.0164866	.0013279	.0295403	0
2654	2654	1966	0	.057073	.0033555	.0200468	0
2654	2654	1967	0	0	0	.0667697	0
2654	2654	1968	0	0	0	.0054467	0
2654	2654	1969	0	0	0	.0060586	0
2654	2654	1970	0	0	0	.0099609	0
2654	2654	1971	0	0	0	.0114079	0
2654	2654	1972	0	.0020445	.0000466	.0121663	0
2655	2655	1965	0	0	0	.2827012	0
2655	2655	1966	0	.0004981	8.02e-06	.2835317	0
2655	2655	1967	0	.0002827	3.13e-06	.0877451	0
2655	2655	1968	0	.0016652	.0000132	.0752638	0
2655	2655	1969	0	.0990351	.0007553	.0560802	0
2655	2655	1970	0	0	0	.0470198	0
2655	2655	1971	0	0	0	.0331783	0
2655	2655	1972	0	0	0	.0238401	0
2658	2658	1965	0	0	0	0	0
2658	2658	1966	0	0	0	0	0
2658	2658	1967	0	0	0	0	0
2658	2658	1968	0	.1059811	.001158	.0073896	0
2658	2658	1969	0	0	0	.0053947	0
2658	2658	1970	0	.0279102	.0002371	.0020583	0
2658	2658	1971	0	9.38e-06	9.37e-08	.0019087	0
2658	2658	1972	0	0	0	.000688	0
2662	2662	1965	0	0	0	1.835687	0
2662	2662	1966	0	.0031858	.0006325	1.350781	0
2662	2662	1967	0	.009858	.001905	1.438853	0
2662	2662	1968	0	.0088065	.0019468	1.078828	0
2662	2662	1969	0	.031951	.007581	.8985225	0
2662	2662	1970	0	1.545593	.349086	1.533445	1
2662	2662	1971	0	.3515256	.0826785	1.277368	0
2662	2662	1972	0	.3117849	.0730678	1.520764	0
2663	2663	1965	0	.1503885	.0129218	.3765377	0
2663	2663	1966	0	.0948893	.0085312	.330134	0
2663	2663	1967	0	.0001811	.0000131	.2210773	0
2663	2663	1968	0	.0082983	.0006546	.3373448	0
2663	2663	1969	0	.0149358	.0010557	.3044032	0
2663	2663	1970	0	.0004926	.0000343	.3537443	0
2663	2663	1971	0	.0524355	.0039472	.2720779	0
2663	2663	1972	0	.0147023	.0011673	.348124	0
2664	2664	1965	0	0	0	.1020185	0
2664	2664	1966	0	0	0	.0465968	0
2664	2664	1967	0	.000316	4.69e-06	.0280482	0
2664	2664	1968	0	.13341	.0021408	.0141052	0
2664	2664	1969	0	.1701778	.0034482	.0077472	0
2664	2664	1970	0	.0323772	.0005081	.0076209	0
2664	2664	1971	0	.0373165	.0006057	.005613	0
2664	2664	1972	0	.0009435	.0000168	.0020171	0
2670	2670	1965	0	.2896883	.0273264	.4907472	0
2670	2670	1966	0	.3648782	.0300628	.2197555	0
2670	2670	1967	0	1.194112	.0757014	.1175313	1
2670	2670	1968	0	1.242236	.0675646	.2869026	1
2670	2670	1969	0	.9198942	.0479718	.1192838	0
2670	2670	1970	0	1.144314	.0495017	.0942437	1
2670	2670	1971	0	1.031668	.0389586	.0606911	1
2670	2670	1972	0	.7775001	.0330577	.0681289	0
2711	2711	1965	0	0	0	4.89e-06	0
2711	2711	1966	0	0	0	.0000617	0
2711	2711	1967	0	0	0	0	0
2711	2711	1968	0	.0005633	1.10e-06	0	0
2711	2711	1969	0	0	0	.0053301	0
2711	2711	1970	0	0	0	.0017316	0
2711	2711	1971	0	0	0	.0000603	0
2711	2711	1972	0	.0003459	6.16e-07	.0000119	0
2712	2712	1965	0	0	0	.0014161	0
2712	2712	1966	0	0	0	0	0
2712	2712	1967	0	0	0	.0203608	0
2712	2712	1968	0	0	0	0	0
2712	2712	1969	0	0	0	0	0
2712	2712	1970	0	0	0	0	0
2712	2712	1971	0	0	0	0	0
2712	2712	1972	0	0	0	0	0
2713	2713	1965	0	0	0	0	0
2713	2713	1966	0	0	0	.036669	0
2713	2713	1967	0	0	0	.0996759	0
2713	2713	1968	0	0	0	.4423886	0
2713	2713	1969	0	0	0	.436978	0
2713	2713	1970	0	.0127292	.0020555	.4175568	0
2713	2713	1971	0	6.76e-07	9.37e-08	.3441093	0
2713	2713	1972	0	0	0	.3055663	0
2714	2714	1965	0	0	0	.5010009	0
2714	2714	1966	0	0	0	.0876083	0
2714	2714	1967	0	0	0	.3893975	0
2714	2714	1968	0	0	0	0	0
2714	2714	1969	0	0	0	0	0
2714	2714	1970	0	0	0	0	0
2714	2714	1971	0	0	0	0	0
2714	2714	1972	0	0	0	0	0
2731	2731	1965	0	8.922244	.4305607	2.22e-07	1
2731	2731	1966	0	.4434562	.0186049	9.24e-06	0
2731	2731	1967	0	.1790545	.0077983	1.00e-07	0
2731	2731	1968	0	.1485873	.0061955	.000036	0
2731	2731	1969	0	.5053024	.0214	.0049047	0
2731	2731	1970	0	.5819112	.0226868	.0026879	0
2731	2731	1971	0	1.591135	.0585245	.0011016	1
2731	2731	1972	0	1.398863	.0530561	.0001532	1
2732	2732	1965	0	.1044139	.0028777	.1264727	0
2732	2732	1966	0	.2544909	.0063829	.1206341	0
2732	2732	1967	0	.0011673	.000025	.1038198	0
2732	2732	1968	0	.0245906	.0005317	.0886655	0
2732	2732	1969	0	.0004536	9.48e-06	.0717222	0
2732	2732	1970	0	2.646675	.0619177	.0223491	1
2732	2732	1971	0	.7418758	.0170872	.038672	0
2732	2732	1972	0	.4206807	.0083942	.0025886	0
2733	2733	1965	0	.1789188	.0046477	.0009124	0
2733	2733	1966	0	.5657284	.0118454	.0003024	0
2733	2733	1967	0	.2344009	.0055749	.0009074	0
2733	2733	1968	0	.5066761	.0120403	.002261	0
2733	2733	1969	0	.8607273	.0215011	.0015473	0
2733	2733	1970	0	.6228836	.0146451	.0029191	0
2733	2733	1971	0	.5058702	.0127402	.0061603	0
2733	2733	1972	0	.1594249	.0038227	.0005542	0
2734	2734	1965	0	.0165303	.0006211	2.67e-06	0
2734	2734	1966	0	4.067025	.1270657	.0006412	1
2734	2734	1967	0	1.723293	.0629312	0	1
2734	2734	1968	0	.1507225	.0056112	.0003146	0
2734	2734	1969	0	.0149993	.000549	.0039882	0
2734	2734	1970	0	.0271808	.0010116	.0006808	0
2734	2734	1971	0	.083842	.0035156	0	0
2734	2734	1972	0	.1993962	.0079305	.0000361	0
2741	2741	1965	0	0	0	.0652576	0
2741	2741	1966	0	.0185995	.0024735	.1109487	0
2741	2741	1967	0	0	0	.2103299	0
2741	2741	1968	0	0	0	.2393756	0
2741	2741	1969	0	0	0	.3705817	0
2741	2741	1970	0	.004334	.0002985	.223216	0
2741	2741	1971	0	0	0	.1684887	0
2741	2741	1972	0	.0123312	.0005967	.1229479	0
2742	2742	1965	0	0	0	0	0
2742	2742	1966	0	.0138178	.0005623	0	0
2742	2742	1967	0	0	0	0	0
2742	2742	1968	0	.000198	6.37e-06	5.45e-07	0
2742	2742	1969	0	0	0	0	0
2742	2742	1970	0	0	0	0	0
2742	2742	1971	0	0	0	.0000125	0
2742	2742	1972	0	0	0	0	0
2751	2751	1965	0	0	0	.0355191	0
2751	2751	1966	0	0	0	.0550167	0
2751	2751	1967	0	0	0	.0187052	0
2751	2751	1968	0	0	0	.0327442	0
2751	2751	1969	0	.1738118	.0139154	.007448	0
2751	2751	1970	0	.0384654	.001984	.0046901	0
2751	2751	1971	0	.0208463	.0008902	.002662	0
2751	2751	1972	0	.0045954	.0001894	.0026206	0
2752	2752	1965	0	.0222014	.0008201	.0087927	0
2752	2752	1966	0	.1860717	.006701	.0022538	0
2752	2752	1967	0	.1191748	.0040662	.0054816	0
2752	2752	1968	0	.0459873	.0015372	.0076367	0
2752	2752	1969	0	.0800634	.0029141	.0112066	0
2752	2752	1970	0	.0836361	.0032116	.0069259	0
2752	2752	1971	0	.0723869	.0020911	.0058527	0
2752	2752	1972	0	.049966	.0015468	.0075403	0
2761	2761	1965	0	0	0	.0053749	0
2761	2761	1966	0	0	0	.0009424	0
2761	2761	1967	0	.0283046	.0001763	.0010711	0
2761	2761	1968	0	0	0	.0006779	0
2761	2761	1969	0	0	0	.0003331	0
2761	2761	1970	0	.0000525	2.40e-07	.0003887	0
2761	2761	1971	0	0	0	.0003968	0
2761	2761	1972	0	.0149839	.0000664	.0000339	0
2762	2762	1965	0	5.741825	.7768123	.0338885	1
2762	2762	1966	0	4.261903	.5615475	.019007	1
2762	2762	1967	0	4.269583	.5251026	.0189065	1
2762	2762	1968	0	3.122628	.3847971	.0173968	1
2762	2762	1969	0	2.110579	.2694072	.0232292	1
2762	2762	1970	0	2.19227	.3034571	.0314907	1
2762	2762	1971	0	1.610314	.2056556	.0288019	1
2762	2762	1972	0	1.122052	.1297979	.0260985	1
2763	2763	1965	0	0	0	.0609025	0
2763	2763	1966	0	0	0	.0001438	0
2763	2763	1967	0	.0056884	.0003141	.0002898	0
2763	2763	1968	0	.1891286	.0106228	.0002247	0
2763	2763	1969	0	.0003539	.0000186	.0320199	0
2763	2763	1970	0	4.29e-06	2.40e-07	.1417427	0
2763	2763	1971	0	.0000612	2.25e-06	.2184163	0
2763	2763	1972	0	.0280209	.0012856	.1246103	0
2764	2764	1965	0	0	0	.2037805	0
2764	2764	1966	0	.0164542	.0027816	.2468627	0
2764	2764	1967	0	0	0	.3266456	0
2764	2764	1968	0	.0022902	.0003355	.2473893	0
2764	2764	1969	0	.0000172	2.41e-06	.2447368	0
2764	2764	1970	0	0	0	.2976229	0
2764	2764	1971	0	.001797	.0002039	.2834104	0
2764	2764	1972	0	.0079448	.0008755	.4132472	0
2765	2765	1965	0	13.51706	.7206354	.003509	1
2765	2765	1966	0	10.89694	.5673709	.0086471	1
2765	2765	1967	0	12.73843	.6609642	.0016568	1
2765	2765	1968	0	9.296319	.5008901	.0024388	1
2765	2765	1969	0	7.39051	.4157994	.0159551	1
2765	2765	1970	0	7.495593	.3997912	.0095102	1
2765	2765	1971	0	7.366106	.3601256	.0120683	1
2765	2765	1972	0	3.561213	.1623444	.0086095	1
2766	2766	1965	0	6.097908	.1111837	0	1
2766	2766	1966	0	4.113619	.0586648	0	1
2766	2766	1967	0	5.913758	.0767319	0	1
2766	2766	1968	0	5.952234	.0751351	0	1
2766	2766	1969	0	6.30584	.0797122	1.54e-06	1
2766	2766	1970	0	5.643402	.0785368	.0011496	1
2766	2766	1971	0	5.080422	.0732089	5.44e-07	1
2766	2766	1972	0	2.388576	.0324695	.0000572	1
2769	2769	1965	0	6.526622	.4267971	.0008526	1
2769	2769	1966	0	7.133285	.503974	.0002706	1
2769	2769	1967	0	6.476746	.4560405	.0686742	1
2769	2769	1968	0	5.554773	.3814278	.0061445	1
2769	2769	1969	0	5.378895	.3678107	.0059978	1
2769	2769	1970	0	3.22346	.2318032	.0130448	1
2769	2769	1971	0	2.471455	.1726714	.0118681	1
2769	2769	1972	0	2.271635	.1411165	.0137846	1
2813	2813	1965	1	3.048638	3.862167	.0002347	1
2813	2813	1966	1	2.123851	2.442803	.0008902	1
2813	2813	1967	1	1.679655	1.893721	0	1
2813	2813	1968	1	1.473142	1.599743	0	1
2813	2813	1969	1	.905006	.9774948	.0227046	0
2813	2813	1970	1	.4967023	.5421187	.050719	0
2813	2813	1971	1	.6592416	.4248318	.0081562	0
2813	2813	1972	1	.3135849	.284839	.0043847	0
2814	2814	1965	1	0	0	0	0
2814	2814	1966	1	0	0	0	0
2814	2814	1967	1	0	0	0	0
2814	2814	1968	1	0	0	0	0
2814	2814	1969	1	0	0	0	0
2814	2814	1970	1	0	0	0	0
2814	2814	1971	1	0	0	0	0
2814	2814	1972	1	0	0	0	0
2820	2820	1965	1	.0255113	.0108132	.997331	0
2820	2820	1966	1	.0252315	.0077254	1.681619	0
2820	2820	1967	1	.0355674	.0139304	1.895162	0
2820	2820	1968	1	.0888693	.0256929	1.560998	0
2820	2820	1969	1	.2100118	.0720377	2.213667	0
2820	2820	1970	1	.1652897	.0685781	3.12183	0
2820	2820	1971	1	.0827185	.0174721	2.239104	0
2820	2820	1972	1	.0379512	.008303	1.100666	0
2831	2831	1965	1	0	0	0	0
2831	2831	1966	1	.0886877	.0184116	.0000135	0
2831	2831	1967	1	0	0	.0001073	0
2831	2831	1968	1	.0000185	3.74e-06	.2202101	0
2831	2831	1969	1	3.50e-06	8.04e-07	.2993839	0
2831	2831	1970	1	.0081053	.0019465	.2721508	0
2831	2831	1971	1	.0000291	1.12e-06	.1265712	0
2831	2831	1972	1	1.12e-06	2.46e-07	.126673	0
2832	2832	1965	1	0	0	0	0
2832	2832	1966	1	0	0	0	0
2832	2832	1967	1	0	0	0	0
2832	2832	1968	1	0	0	0	0
2832	2832	1969	1	0	0	0	0
2832	2832	1970	1	0	0	0	0
2832	2832	1971	1	0	0	5.02e-07	0
2832	2832	1972	1	1.04e-06	1.23e-07	0	0
2833	2833	1965	1	0	0	.004491	0
2833	2833	1966	1	0	0	0	0
2833	2833	1967	1	0	0	0	0
2833	2833	1968	1	.0221016	.0031509	0	0
2833	2833	1969	1	0	0	.0000119	0
2833	2833	1970	1	.0063102	.0008559	.0030371	0
2833	2833	1971	1	0	0	.0001943	0
2833	2833	1972	1	.0073002	.0008137	.0001973	0
2834	2834	1965	1	7.537367	.6805599	0	1
2834	2834	1966	1	9.661825	.6730706	0	1
2834	2834	1967	1	7.890209	.554589	0	1
2834	2834	1968	1	8.018379	.6021128	0	1
2834	2834	1969	1	6.153361	.4447795	0	1
2834	2834	1970	1	5.527647	.3875835	0	1
2834	2834	1971	1	7.983321	.3008503	.0048592	1
2834	2834	1972	1	3.872405	.1657093	.0240591	1
2835	2835	1965	1	3.641023	.4887775	0	1
2835	2835	1966	1	5.056063	.6116347	0	1
2835	2835	1967	1	2.908825	.3650028	0	1
2835	2835	1968	1	3.266706	.4081782	0	1
2835	2835	1969	1	2.696498	.3433932	2.75e-07	1
2835	2835	1970	1	2.73161	.3182349	0	1
2835	2835	1971	1	2.500885	.2109263	0	1
2835	2835	1972	1	2.009164	.2109986	.0041224	1
2836	2836	1965	1	0	0	0	0
2836	2836	1966	1	.1536833	.0144031	0	0
2836	2836	1967	1	.0698003	.0063393	0	0
2836	2836	1968	1	.010734	.0008903	0	0
2836	2836	1969	1	.0110533	.0006781	0	0
2836	2836	1970	1	.0163805	.0011496	0	0
2836	2836	1971	1	0	0	0	0
2836	2836	1972	1	.0395641	.0017861	3.97e-08	0
2837	2837	1965	1	.1201873	.0151481	0	0
2837	2837	1966	1	0	0	0	0
2837	2837	1967	1	.9099092	.0968888	.0052344	0
2837	2837	1968	1	.0288153	.0027112	.0071798	0
2837	2837	1969	1	0	0	.0243182	0
2837	2837	1970	1	0	0	.0173702	0
2837	2837	1971	1	0	0	.0213863	0
2837	2837	1972	1	0	0	.0150685	0
2839	2839	1965	1	25.8748	3.891431	.0010862	1
2839	2839	1966	1	19.798	3.474478	.0088299	1
2839	2839	1967	1	18.25448	3.797521	.0420694	1
2839	2839	1968	1	15.31563	2.928545	.0030276	1
2839	2839	1969	1	9.446437	2.2536	.0042646	1
2839	2839	1970	1	8.443521	2.253884	.0119213	1
2839	2839	1971	1	6.099277	1.108863	.0221305	1
2839	2839	1972	1	3.897583	.6624765	.0219755	1
2840	2840	1965	1	.7310051	.260841	.1371369	0
2840	2840	1966	1	.1389306	.0465247	.1104791	0
2840	2840	1967	1	.0412059	.0129418	.1219813	0
2840	2840	1968	1	.0703594	.0240662	.0967363	0
2840	2840	1969	1	.1030961	.0356972	.0851318	0
2840	2840	1970	1	.1306131	.0434177	.0719133	0
2840	2840	1971	1	.1087294	.0227733	.2578516	0
2840	2840	1972	1	.0380294	.0076629	.511834	0
2850	2850	1965	1	1.336914	.0223133	0	1
2850	2850	1966	1	.4694051	.0319575	0	0
2850	2850	1967	1	0	0	0	0
2850	2850	1968	1	.6065862	.0644985	3.41e-07	0
2850	2850	1969	1	1.000228	.1110044	0	1
2850	2850	1970	1	2.121915	.1931609	0	1
2850	2850	1971	1	1.712226	.137895	0	1
2850	2850	1972	1	1.817556	.1101572	1.98e-07	1
2860	2860	1965	1	0	0	0	0
2860	2860	1966	1	0	0	0	0
2860	2860	1967	1	0	0	0	0
2860	2860	1968	1	0	0	0	0
2860	2860	1969	1	.0000857	3.21e-07	0	0
2860	2860	1970	1	0	0	0	0
2860	2860	1971	1	0	0	0	0
2860	2860	1972	1	0	0	0	0
2911	2911	1965	0	4.880288	.1306724	.0382992	1
2911	2911	1966	0	3.054564	.1033602	.0533872	1
2911	2911	1967	0	2.017584	.0612928	.0810185	1
2911	2911	1968	0	.9449733	.0227186	.0409087	0
2911	2911	1969	0	.0946991	.0022299	.0517303	0
2911	2911	1970	0	.0547676	.0012856	.0573403	0
2911	2911	1971	0	.1056488	.0021998	.0559314	0
2911	2911	1972	0	.1118936	.0031757	.0609691	0
2919	2919	1965	0	2.897645	.6189169	.0015683	1
2919	2919	1966	0	1.426642	.3028862	.0081574	1
2919	2919	1967	0	2.075771	.3870844	.0249568	1
2919	2919	1968	0	.9642467	.1684838	.0271414	0
2919	2919	1969	0	.8162677	.1447888	.0394364	0
2919	2919	1970	0	.6949377	.1180393	.0264502	0
2919	2919	1971	0	.5230343	.0790294	.0265181	0
2919	2919	1972	0	.6072592	.0864017	.0214881	0
2921	2921	1965	0	7.650527	.0707651	.000032	1
2921	2921	1966	0	1.562033	.0147216	0	1
2921	2921	1967	0	4.474401	.0282622	.0001455	1
2921	2921	1968	0	2.432204	.0134933	.0001469	1
2921	2921	1969	0	4.385632	.0266826	5.33e-06	1
2921	2921	1970	0	1.363535	.006997	.0000221	1
2921	2921	1971	0	2.208203	.0088855	.0000507	1
2921	2921	1972	0	6.69644	.0219493	.0001115	1
2922	2922	1965	0	0	0	.0258478	0
2922	2922	1966	0	0	0	.0112967	0
2922	2922	1967	0	0	0	.0119775	0
2922	2922	1968	0	0	0	.011858	0
2922	2922	1969	0	.0015818	.0000596	.0127776	0
2922	2922	1970	0	.0511054	.0018466	.0107669	0
2922	2922	1971	0	.0002622	9.28e-06	.0125628	0
2922	2922	1972	0	.0000203	6.16e-07	.0075999	0
2923	2923	1965	0	.2958576	.0055107	.0415114	0
2923	2923	1966	0	2.027434	.0286931	.0309975	1
2923	2923	1967	0	.00267	.0000338	.0345951	0
2923	2923	1968	0	.1432308	.0018097	.048592	0
2923	2923	1969	0	.2970307	.0029408	.0349823	0
2923	2923	1970	0	.3729006	.0036372	.0369365	0
2923	2923	1971	0	.9354461	.0073105	.0317483	0
2923	2923	1972	0	.4560189	.0048274	.025075	0
2924	2924	1965	0	24.88391	1.540696	.0636731	1
2924	2924	1966	0	19.52781	1.153375	.0490196	1
2924	2924	1967	0	27.23891	1.279683	.0642886	1
2924	2924	1968	0	24.06157	1.309334	.0528665	1
2924	2924	1969	0	34.26519	1.265624	.0576718	1
2924	2924	1970	0	27.72547	1.381774	.0641479	1
2924	2924	1971	0	34.24504	1.185715	.0505915	1
2924	2924	1972	0	16.90793	.7792459	.0454619	1
2925	2925	1965	0	.2991454	.0252945	.0440557	0
2925	2925	1966	0	.4788651	.0391856	.0156571	0
2925	2925	1967	0	.2188504	.015851	.0157857	0
2925	2925	1968	0	.2560935	.0173449	.0187722	0
2925	2925	1969	0	.2386342	.0154848	.0245728	0
2925	2925	1970	0	.0815052	.0055262	.019184	0
2925	2925	1971	0	.2288986	.015856	.0183974	0
2925	2925	1972	0	.3605666	.023097	.0071825	0
2926	2926	1965	0	.0555998	.0058881	.0048797	0
2926	2926	1966	0	.015766	.0017054	.0086308	0
2926	2926	1967	0	.2113588	.0227464	.0166678	0
2926	2926	1968	0	.2453453	.0243556	.0201004	0
2926	2926	1969	0	.107114	.0102827	.0437868	0
2926	2926	1970	0	.1008208	.0089487	.046594	0
2926	2926	1971	0	.0829268	.0082541	.0059308	0
2926	2926	1972	0	.2789013	.0264037	.0064803	0
2927	2927	1965	0	0	0	.0000474	0
2927	2927	1966	0	.0956439	.0066954	.0000164	0
2927	2927	1967	0	.0652332	.0042747	.0000935	0
2927	2927	1968	0	.1910368	.0125157	.0004465	0
2927	2927	1969	0	.3385299	.0236992	.000068	0
2927	2927	1970	0	.1329165	.0094688	4.75e-06	0
2927	2927	1971	0	.0308759	.0027766	.0000461	0
2927	2927	1972	0	.0623253	.0057459	.0000285	0
2929	2929	1965	0	21.39763	1.539029	.1054238	1
2929	2929	1966	0	16.62094	1.422089	.0308208	1
2929	2929	1967	0	21.1078	1.608394	.1595083	1
2929	2929	1968	0	7.163047	.4748549	.0240989	1
2929	2929	1969	0	6.13795	.3893527	.0463428	1
2929	2929	1970	0	5.197143	.33097	.0320614	1
2929	2929	1971	0	2.968198	.1769489	.0267184	1
2929	2929	1972	0	3.13787	.2008335	.0402005	1
3214	3214	1965	0	1.028039	1.085729	.4073372	1
3214	3214	1966	0	.8127623	.6018108	.1171198	0
3214	3214	1967	0	.6900213	.5468491	.0996158	0
3214	3214	1968	0	.6402203	.4939663	.0590395	0
3214	3214	1969	0	.5803835	.430897	.026415	0
3214	3214	1970	0	.5382329	.4672059	.0156214	0
3214	3214	1971	0	.7417996	.4073619	.0137827	0
3214	3214	1972	0	.1594829	.1231609	.0086674	0
3215	3215	1965	0	0	0	0	0
3215	3215	1966	0	0	0	0	0
3215	3215	1967	0	0	0	0	0
3215	3215	1968	0	.0000308	4.39e-07	.0012993	0
3215	3215	1969	0	.0001457	2.09e-06	.0000379	0
3215	3215	1970	0	.0001535	2.28e-06	1.01e-06	0
3215	3215	1971	0	0	0	.0018612	0
3215	3215	1972	0	.000032	3.70e-07	1.19e-07	0
3216	3216	1965	0	0	0	.0043044	0
3216	3216	1966	0	.0001033	2.01e-06	0	0
3216	3216	1967	0	.0001929	2.50e-06	.0023107	0
3216	3216	1968	0	0	0	0	0
3216	3216	1969	0	0	0	.0001721	0
3216	3216	1970	0	0	0	.0003296	0
3216	3216	1971	0	0	0	0	0
3216	3216	1972	0	0	0	0	0
3217	3217	1965	0	0	0	0	0
3217	3217	1966	0	.0001648	2.01e-06	.0004054	0
3217	3217	1967	0	0	0	0	0
3217	3217	1968	0	0	0	.0006446	0
3217	3217	1969	0	0	0	.0000115	0
3217	3217	1970	0	0	0	.000314	0
3217	3217	1971	0	0	0	.0000251	0
3217	3217	1972	0	5.53e-06	6.16e-08	0	0
3218	3218	1965	1	0	0	.1192972	0
3218	3218	1966	1	0	0	.1328962	0
3218	3218	1967	1	.0051038	.0008179	.113274	0
3218	3218	1968	1	0	0	.1221386	0
3218	3218	1969	1	.0041061	.0007268	.1506943	0
3218	3218	1970	1	0	0	.1368076	0
3218	3218	1971	1	0	0	.0779041	0
3218	3218	1972	1	.0010043	.000158	.0378244	0
3310	3310	1965	0	0	0	5.14184	0
3310	3310	1966	0	5.18e-07	3.21e-06	4.11657	0
3310	3310	1967	0	.0008423	.0054502	3.821628	0
3310	3310	1968	0	2.40e-07	1.54e-06	3.981692	0
3310	3310	1969	0	.0020774	.0129201	5.516469	0
3310	3310	1970	0	.002949	.0176372	6.326379	0
3310	3310	1971	0	0	0	7.277068	0
3310	3310	1972	0	2.51e-08	1.85e-07	8.188907	0
3321	3321	1965	1	.0000218	9.72e-06	.0544883	0
3321	3321	1966	1	8.61e-06	4.01e-06	.1272273	0
3321	3321	1967	1	2.11e-06	9.38e-07	.1371689	0
3321	3321	1968	1	8.46e-06	3.74e-06	.0705877	0
3321	3321	1969	1	.6233015	.2104168	.0095204	0
3321	3321	1970	1	1.106504	.388416	.0001895	1
3321	3321	1971	1	1.483483	.5325942	.0904794	1
3321	3321	1972	1	2.26399	.7520706	.0079537	1
3322	3322	1965	1	7.43e-06	1.72e-06	.0004005	0
3322	3322	1966	1	7.08e-06	2.01e-06	0	0
3322	3322	1967	1	0	0	.1548548	0
3322	3322	1968	1	0	0	.0605509	0
3322	3322	1969	1	.1364557	.0337439	1.65e-07	0
3322	3322	1970	1	.000135	.000025	.0176423	0
3322	3322	1971	1	.1247253	.0244243	.0338548	0
3322	3322	1972	1	.0007743	.0001285	.0009915	0
3323	3323	1965	1	0	0	.3489208	0
3323	3323	1966	1	0	0	.1514573	0
3323	3323	1967	1	0	0	.285818	0
3323	3323	1968	1	3.84e-06	2.64e-06	.1109639	0
3323	3323	1969	1	.0789064	.0449486	.043801	0
3323	3323	1970	1	4.11e-07	2.40e-07	.0000387	0
3323	3323	1971	1	.0043543	.0033172	0	0
3323	3323	1972	1	.1541803	.0895726	.0033407	0
3324	3324	1965	1	0	0	.0479999	0
3324	3324	1966	1	.0003681	.0003457	.5499479	0
3324	3324	1967	1	1.39e-06	1.25e-06	1.121461	0
3324	3324	1968	1	.0000153	.0000132	.4981282	0
3324	3324	1969	1	.0573208	.04377	.0544398	0
3324	3324	1970	1	.2135752	.1748479	.0000251	0
3324	3324	1971	1	.0688466	.0536214	.00596	0
3324	3324	1972	1	.0773632	.0564703	.0000593	0
3325	3325	1965	1	0	0	.2207381	0
3325	3325	1966	1	.0000204	5.62e-06	.2503372	0
3325	3325	1967	1	5.84e-06	1.56e-06	.2387478	0
3325	3325	1968	1	.0000529	.0000132	.085806	0
3325	3325	1969	1	.0001165	.0000259	.1049873	0
3325	3325	1970	1	.0000221	5.15e-06	.1476519	0
3325	3325	1971	1	.0294275	.0061422	.1771422	0
3325	3325	1972	1	.0127513	.0023294	.1590916	0
3326	3326	1965	1	0	0	.1786249	0
3326	3326	1966	1	0	0	.0723966	0
3326	3326	1967	1	0	0	.1580421	0
3326	3326	1968	1	0	0	.0498806	0
3326	3326	1969	1	.0001153	4.34e-06	.0649683	0
3326	3326	1970	1	0	0	.0615593	0
3326	3326	1971	1	4.57e-06	1.87e-07	.0670914	0
3326	3326	1972	1	.0001576	5.30e-06	.1348969	0
3329	3329	1965	1	0	0	.4327031	0
3329	3329	1966	1	0	0	.2506875	0
3329	3329	1967	1	.0054235	.0007582	.0472188	0
3329	3329	1968	1	.0800509	.0108711	.1094062	0
3329	3329	1969	1	.0000547	8.04e-06	.1160998	0
3329	3329	1970	1	2.88e-06	4.79e-07	.1571167	0
3329	3329	1971	1	.047398	.0086334	.174079	0
3329	3329	1972	1	.3535706	.0598786	.149146	0
3411	3411	1965	0	0	0	2.67e-06	0
3411	3411	1966	0	.0100227	.0016485	1.36e-07	0
3411	3411	1967	0	0	0	.0080316	0
3411	3411	1968	0	0	0	.0000426	0
3411	3411	1969	0	0	0	.0017317	0
3411	3411	1970	0	.0046716	.0013089	.0000331	0
3411	3411	1971	0	.0668237	.0206421	.0015524	0
3411	3411	1972	0	.0976082	.0359842	.0011004	0
3412	3412	1965	0	0	0	.0000514	0
3412	3412	1966	0	0	0	0	0
3412	3412	1967	0	0	0	.0001205	0
3412	3412	1968	0	0	0	.0000256	0
3412	3412	1969	0	0	0	.0001849	0
3412	3412	1970	0	.00124	2.40e-06	.0001207	0
3412	3412	1971	0	0	0	.0000272	0
3412	3412	1972	0	0	0	.0000438	0
3510	3510	1965	0		0	0	0
3510	3510	1966	0		0	0	0
